Audio_ID,File_Name,Codec,Dataset,System_ID,Label,Trim_Status,Usage,Vocoder_Type,Task,Team,Gender,Category
LA_0029,DF_E_2439468,low_m4a,asvspoof,A16,0,notrim,progress,waveform_concatenation,-,-,-,-
VCC2TF1,DF_E_2004030,low_m4a,vcc2018,HUB-N18,0,notrim,eval,traditional_vocoder,HUB,N18,FF,-
TEM2,DF_E_2198349,low_m4a,vcc2020,Task1-team19,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FM,E
TGF1,DF_E_2088254,low_m4a,vcc2020,Task2-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,G
TGM1,DF_E_2270846,low_m4a,vcc2020,Task2-team30,0,notrim,eval,unknown,Task2,team30,MM,G
LA_0046,DF_E_2562644,low_m4a,asvspoof,A11,0,notrim,progress,traditional_vocoder,-,-,-,-
VCC2TM2,DF_E_2354402,low_m4a,vcc2018,HUB-N17,0,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MM,-
TMF1,DF_E_2013279,low_m4a,vcc2020,Task2-team07,0,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FF,M
TEF2,DF_E_2017005,low_m4a,vcc2020,Task1-team22,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,FF,E
VCC2TF1,DF_E_2515994,low_m4a,vcc2018,HUB-N12,0,notrim,eval,traditional_vocoder,HUB,N12,FF,-
TGF1,DF_E_2468820,low_m4a,vcc2020,Task2-team06,0,notrim,eval,traditional_vocoder,Task2,team06,FF,G
LA_0013,DF_E_2441043,low_m4a,asvspoof,A08,0,notrim,progress,neural_vocoder_nonautoregressive,-,-,-,-
TGM1,DF_E_2374821,low_m4a,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FM,G
LA_0043,DF_E_2514436,low_m4a,asvspoof,A13,0,notrim,progress,traditional_vocoder,-,-,-,-
TEF2,DF_E_2328536,low_m4a,vcc2020,Task1-team26,0,notrim,eval,traditional_vocoder,Task1,team26,FF,E
TMM1,DF_E_2002485,low_m4a,vcc2020,Task2-team30,0,notrim,eval,unknown,Task2,team30,FM,M
TFF1,DF_E_2204218,low_m4a,vcc2020,Task2-team28,0,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,F
TEM1,DF_E_2460629,low_m4a,vcc2020,Task1-team21,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FM,E
VCC2TF2,DF_E_2001816,low_m4a,vcc2018,HUB-N14,0,notrim,eval,traditional_vocoder,HUB,N14,FF,-
TFM1,DF_E_2167166,low_m4a,vcc2020,Task2-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,FM,F
VCC2TM1,DF_E_2307406,low_m4a,vcc2018,HUB-N07,0,notrim,eval,traditional_vocoder,HUB,N07,FM,-
LA_0039,DF_E_2401915,low_m4a,asvspoof,A19,0,trim,hidden,traditional_vocoder,-,-,-,-
TMM1,DF_E_2524203,low_m4a,vcc2020,Task2-team11,0,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FM,M
TEM1,DF_E_2133273,low_m4a,vcc2020,Task1-team17,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,FM,E
VCC2TM2,DF_E_2220746,low_m4a,vcc2018,SPO-N17,0,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-
TFM1,DF_E_2469303,low_m4a,vcc2020,Task2-team12,0,notrim,eval,traditional_vocoder,Task2,team12,FM,F
VCC2TF2,DF_E_2059730,low_m4a,vcc2018,HUB-N04,0,notrim,eval,traditional_vocoder,HUB,N04,FF,-
TFM1,DF_E_2423544,low_m4a,vcc2020,Task2-team06,0,notrim,eval,traditional_vocoder,Task2,team06,MM,F
TEF1,DF_E_2148535,low_m4a,vcc2020,Task1-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FF,E
LA_0010,DF_E_2482034,low_m4a,asvspoof,A12,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TMF1,DF_E_2530375,low_m4a,vcc2020,Task2-team10,0,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,M
TGM1,DF_E_2217539,low_m4a,vcc2020,Task2-team24,0,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FM,G
TEF1,DF_E_2498268,low_m4a,vcc2020,Task1-team08,0,notrim,eval,traditional_vocoder,Task1,team08,MF,E
TEM1,DF_E_2459943,low_m4a,vcc2020,Task1-team19,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FM,E
LA_0032,DF_E_2349835,low_m4a,asvspoof,A12,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TMM1,DF_E_2139915,low_m4a,vcc2020,Task2-team12,0,notrim,eval,traditional_vocoder,Task2,team12,FM,M
LA_0045,DF_E_2533670,low_m4a,asvspoof,A09,0,notrim,eval,traditional_vocoder,-,-,-,-
TGF1,DF_E_2190355,low_m4a,vcc2020,Task2-team28,0,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FF,G
TFM1,DF_E_2186166,low_m4a,vcc2020,Task2-team22,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,MM,F
TEF1,DF_E_2544134,low_m4a,vcc2020,Task1-team14,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E
TEF1,DF_E_2121444,low_m4a,vcc2020,Task1-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MF,E
TEF1,DF_E_2089442,low_m4a,vcc2020,Task1-team04,0,notrim,eval,neural_vocoder_autoregressive,Task1,team04,MF,E
VCC2TF2,DF_E_2180457,low_m4a,vcc2018,SPO-N10,0,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MF,-
TMF1,DF_E_2401812,low_m4a,vcc2020,Task2-team27,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FF,M
TEF1,DF_E_2499688,low_m4a,vcc2020,Task1-team32,0,notrim,eval,neural_vocoder_autoregressive,Task1,team32,MF,E
TFM1,DF_E_2189974,low_m4a,vcc2020,Task2-team30,0,notrim,eval,unknown,Task2,team30,MM,F
VCC2TF1,DF_E_2459842,low_m4a,vcc2018,HUB-N10,0,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-
TGM1,DF_E_2014979,low_m4a,vcc2020,Task2-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FM,G
TEF2,DF_E_2215768,low_m4a,vcc2020,Task1-team11,0,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FF,E
TGF1,DF_E_2028842,low_m4a,vcc2020,Task2-team23,0,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,G
VCC2TM1,DF_E_2065334,low_m4a,vcc2018,HUB-N08,0,notrim,eval,traditional_vocoder,HUB,N08,MM,-
LA_0036,DF_E_2071114,low_m4a,asvspoof,A15,0,trim,hidden,neural_vocoder_autoregressive,-,-,-,-
LA_0027,DF_E_2468971,low_m4a,asvspoof,A14,0,notrim,progress,traditional_vocoder,-,-,-,-
LA_0018,DF_E_2033634,low_m4a,asvspoof,A09,0,notrim,progress,traditional_vocoder,-,-,-,-
TEM2,DF_E_2164058,low_m4a,vcc2020,Task1-team21,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FM,E
TEM1,DF_E_2244357,low_m4a,vcc2020,Task1-team10,0,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FM,E
TEM2,DF_E_2456814,low_m4a,vcc2020,Task1-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MM,E
VCC2TM2,DF_E_2158312,low_m4a,vcc2018,HUB-D04,0,notrim,eval,traditional_vocoder,HUB,D04,MM,-
TEM1,DF_E_2197733,low_m4a,vcc2020,Task1-team18,0,notrim,eval,unknown,Task1,team18,FM,E
VCC2TM1,DF_E_2541675,low_m4a,vcc2018,HUB-N10,0,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-
TEF1,DF_E_2098305,low_m4a,vcc2020,Task1-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,FF,E
VCC2TM1,DF_E_2323038,low_m4a,vcc2018,SPO-N12,0,notrim,eval,traditional_vocoder,SPO,N12,FM,-
TFM1,DF_E_2196472,low_m4a,vcc2020,Task2-team32,0,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MM,F
LA_0018,DF_E_2447775,low_m4a,asvspoof,A07,0,notrim,eval,traditional_vocoder,-,-,-,-
TMF1,DF_E_2317210,low_m4a,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,MF,M
TEM2,DF_E_2087241,low_m4a,vcc2020,Task1-team07,0,notrim,eval,neural_vocoder_autoregressive,Task1,team07,MM,E
LA_0039,DF_E_2135067,low_m4a,asvspoof,A18,0,notrim,progress,traditional_vocoder,-,-,-,-
TFF1,DF_E_2019449,low_m4a,vcc2020,Task2-team08,0,notrim,eval,traditional_vocoder,Task2,team08,FF,F
VCC2TF2,DF_E_2470659,low_m4a,vcc2018,HUB-N13,0,notrim,eval,traditional_vocoder,HUB,N13,MF,-
TEF2,DF_E_2095583,low_m4a,vcc2020,Task1-team12,0,notrim,eval,traditional_vocoder,Task1,team12,FF,E
LA_0046,DF_E_2193451,low_m4a,asvspoof,A15,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
LA_0004,DF_E_2026879,low_m4a,asvspoof,A10,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
LA_0018,DF_E_2405340,low_m4a,asvspoof,A19,0,notrim,eval,traditional_vocoder,-,-,-,-
TFF1,DF_E_2380319,low_m4a,vcc2020,Task2-team30,0,notrim,eval,unknown,Task2,team30,MF,F
TEF1,DF_E_2407873,low_m4a,vcc2020,Task1-team19,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MF,E
TEM2,DF_E_2073425,low_m4a,vcc2020,Task1-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MM,E
TEM2,DF_E_2578431,low_m4a,vcc2020,Task1-team24,0,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FM,E
LA_0037,DF_E_2385958,low_m4a,asvspoof,A16,0,notrim,progress,waveform_concatenation,-,-,-,-
TEF1,DF_E_2150207,low_m4a,vcc2020,Task1-team16,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,MF,E
TFM1,DF_E_2203293,low_m4a,vcc2020,Task2-team11,0,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FM,F
VCC2TF2,DF_E_2376271,low_m4a,vcc2018,HUB-N11,0,notrim,eval,traditional_vocoder,HUB,N11,MF,-
LA_0031,DF_E_2377264,low_m4a,asvspoof,A12,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
VCC2TM2,DF_E_2564033,low_m4a,vcc2018,HUB-N10,0,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-
TEF2,DF_E_2106311,low_m4a,vcc2020,Task1-team12,0,notrim,eval,traditional_vocoder,Task1,team12,FF,E
VCC2TF1,DF_E_2365654,low_m4a,vcc2018,HUB-N10,0,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FF,-
LA_0018,DF_E_2529665,low_m4a,asvspoof,A08,0,notrim,progress,neural_vocoder_nonautoregressive,-,-,-,-
TMF1,DF_E_2434270,low_m4a,vcc2020,Task2-team26,0,notrim,eval,traditional_vocoder,Task2,team26,FF,M
TMF1,DF_E_2390304,low_m4a,vcc2020,Task2-team27,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FF,M
LA_0046,DF_E_2386030,low_m4a,asvspoof,A08,0,trim,hidden,neural_vocoder_nonautoregressive,-,-,-,-
TGF1,DF_E_2312307,low_m4a,vcc2020,Task2-team23,0,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,G
TEF2,DF_E_2312921,low_m4a,vcc2020,Task1-team08,0,notrim,eval,traditional_vocoder,Task1,team08,FF,E
VCC2TF2,DF_E_2524661,low_m4a,vcc2018,SPO-N06,0,notrim,eval,traditional_vocoder,SPO,N06,FF,-
TEF1,DF_E_2312277,low_m4a,vcc2020,Task1-team30,0,notrim,eval,unknown,Task1,team30,FF,E
TGF1,DF_E_2086713,low_m4a,vcc2020,Task2-team26,0,notrim,eval,traditional_vocoder,Task2,team26,MF,G
TEF2,DF_E_2516308,low_m4a,vcc2020,Task1-team20,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team20,MF,E
VCC2TM2,DF_E_2322099,low_m4a,vcc2018,HUB-D02,0,notrim,eval,traditional_vocoder,HUB,D02,MM,-
VCC2TF2,DF_E_2175238,low_m4a,vcc2018,HUB-N07,0,notrim,eval,traditional_vocoder,HUB,N07,MF,-
TEM2,DF_E_2007541,low_m4a,vcc2020,Task1-team24,0,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MM,E
TEF1,DF_E_2245999,low_m4a,vcc2020,Task1-team03,0,notrim,eval,neural_vocoder_autoregressive,Task1,team03,MF,E
LA_0045,DF_E_2547284,low_m4a,asvspoof,A08,0,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
VCC2TF2,DF_E_2020157,low_m4a,vcc2018,HUB-N12,0,notrim,eval,traditional_vocoder,HUB,N12,MF,-
LA_0046,DF_E_2361732,low_m4a,asvspoof,A15,0,trim,hidden,neural_vocoder_autoregressive,-,-,-,-
TGM1,DF_E_2387826,low_m4a,vcc2020,Task2-team05,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FM,G
LA_0006,DF_E_2057597,low_m4a,asvspoof,A12,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
VCC2TM2,DF_E_2377654,low_m4a,vcc2018,HUB-N09,0,notrim,eval,traditional_vocoder,HUB,N09,MM,-
LA_0046,DF_E_2515279,low_m4a,asvspoof,A12,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TEM2,DF_E_2273869,low_m4a,vcc2020,Task1-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,FM,E
LA_0042,DF_E_2174103,low_m4a,asvspoof,A15,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TFM1,DF_E_2374127,low_m4a,vcc2020,Task2-team12,0,notrim,eval,traditional_vocoder,Task2,team12,MM,F
TMF1,DF_E_2001262,low_m4a,vcc2020,Task2-team09,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,M
LA_0017,DF_E_2279468,low_m4a,asvspoof,A07,0,notrim,progress,traditional_vocoder,-,-,-,-
LA_0046,DF_E_2161475,low_m4a,asvspoof,A19,0,notrim,progress,traditional_vocoder,-,-,-,-
VCC2TM1,DF_E_2162063,low_m4a,vcc2018,HUB-N14,0,notrim,eval,traditional_vocoder,HUB,N14,MM,-
LA_0013,DF_E_2349148,low_m4a,asvspoof,A14,0,notrim,progress,traditional_vocoder,-,-,-,-
LA_0011,DF_E_2013036,low_m4a,asvspoof,A10,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TMM1,DF_E_2116578,low_m4a,vcc2020,Task2-team23,0,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,M
VCC2TM1,DF_E_2333105,low_m4a,vcc2018,HUB-N09,0,notrim,eval,traditional_vocoder,HUB,N09,FM,-
LA_0005,DF_E_2429735,low_m4a,asvspoof,A11,0,notrim,progress,traditional_vocoder,-,-,-,-
LA_0018,DF_E_2332050,low_m4a,asvspoof,A09,0,notrim,progress,traditional_vocoder,-,-,-,-
TEF1,DF_E_2031244,low_m4a,vcc2020,Task1-team24,0,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MF,E
TGM1,DF_E_2032780,low_m4a,vcc2020,Task2-team11,0,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FM,G
TEF1,DF_E_2113337,low_m4a,vcc2020,Task1-team08,0,notrim,eval,traditional_vocoder,Task1,team08,MF,E
TGF1,DF_E_2145398,low_m4a,vcc2020,Task2-team13,0,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MF,G
LA_0023,DF_E_2570008,low_m4a,asvspoof,A16,0,notrim,progress,waveform_concatenation,-,-,-,-
TEF2,DF_E_2230189,low_m4a,vcc2020,Task1-team21,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FF,E
LA_0016,DF_E_2281347,low_m4a,asvspoof,A18,0,notrim,progress,traditional_vocoder,-,-,-,-
VCC2TF1,DF_E_2022400,low_m4a,vcc2018,HUB-N11,0,notrim,eval,traditional_vocoder,HUB,N11,FF,-
TEM2,DF_E_2075811,low_m4a,vcc2020,Task1-team08,0,notrim,eval,traditional_vocoder,Task1,team08,MM,E
TEF2,DF_E_2146913,low_m4a,vcc2020,Task1-team25,0,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MF,E
VCC2TM2,DF_E_2397535,low_m4a,vcc2018,HUB-B01,0,notrim,eval,traditional_vocoder,HUB,B01,MM,-
TEF1,DF_E_2429226,low_m4a,vcc2020,Task1-team16,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,MF,E
TGF1,DF_E_2510837,low_m4a,vcc2020,Task2-team10,0,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,G
TEF1,DF_E_2454971,low_m4a,vcc2020,Task1-team27,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,MF,E
TEF1,DF_E_2562171,low_m4a,vcc2020,Task1-team11,0,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E
TMF1,DF_E_2159544,low_m4a,vcc2020,Task2-team12,0,notrim,eval,traditional_vocoder,Task2,team12,MF,M
TMF1,DF_E_2455626,low_m4a,vcc2020,Task2-team03,0,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FF,M
TMF1,DF_E_2368715,low_m4a,vcc2020,Task2-team23,0,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,M
LA_0019,DF_E_2491450,low_m4a,asvspoof,A15,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TMM1,DF_E_2352296,low_m4a,vcc2020,Task2-team19,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,M
TFM1,DF_E_2255825,low_m4a,vcc2020,Task2-team20,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MM,F
LA_0009,DF_E_2075216,low_m4a,asvspoof,A13,0,notrim,progress,traditional_vocoder,-,-,-,-
LA_0041,DF_E_2332321,low_m4a,asvspoof,A17,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0013,DF_E_2286232,low_m4a,asvspoof,A11,0,notrim,progress,traditional_vocoder,-,-,-,-
VCC2TF2,DF_E_2027541,low_m4a,vcc2018,HUB-N11,0,notrim,eval,traditional_vocoder,HUB,N11,FF,-
TFF1,DF_E_2118636,low_m4a,vcc2020,Task2-team06,0,notrim,eval,traditional_vocoder,Task2,team06,MF,F
VCC2TF2,DF_E_2553412,low_m4a,vcc2018,HUB-N19,0,notrim,eval,traditional_vocoder,HUB,N19,FF,-
TFF1,DF_E_2424740,low_m4a,vcc2020,Task2-team32,0,notrim,eval,neural_vocoder_autoregressive,Task2,team32,FF,F
VCC2TM2,DF_E_2251150,low_m4a,vcc2018,HUB-N13,0,notrim,eval,traditional_vocoder,HUB,N13,FM,-
TFM1,DF_E_2574137,low_m4a,vcc2020,Task2-team25,0,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MM,F
LA_0042,DF_E_2356843,low_m4a,asvspoof,A09,0,notrim,progress,traditional_vocoder,-,-,-,-
TFF1,DF_E_2267277,low_m4a,vcc2020,Task2-team09,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,F
TEM2,DF_E_2159357,low_m4a,vcc2020,Task1-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MM,E
TFF1,DF_E_2283371,low_m4a,vcc2020,Task2-team12,0,notrim,eval,traditional_vocoder,Task2,team12,MF,F
TFM1,DF_E_2282332,low_m4a,vcc2020,Task2-team15,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FM,F
LA_0048,DF_E_2115684,low_m4a,asvspoof,A07,0,notrim,progress,traditional_vocoder,-,-,-,-
VCC2TF1,DF_E_2286373,low_m4a,vcc2018,HUB-N08,0,notrim,eval,traditional_vocoder,HUB,N08,FF,-
VCC2TM2,DF_E_2572411,low_m4a,vcc2018,SPO-N16,0,notrim,eval,traditional_vocoder,SPO,N16,MM,-
VCC2TM2,DF_E_2288760,low_m4a,vcc2018,SPO-N16,0,notrim,eval,traditional_vocoder,SPO,N16,MM,-
LA_0040,DF_E_2299163,low_m4a,asvspoof,A10,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TFM1,DF_E_2413999,low_m4a,vcc2020,Task2-team30,0,notrim,eval,unknown,Task2,team30,MM,F
TMF1,DF_E_2101370,low_m4a,vcc2020,Task2-team25,0,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FF,M
TFF1,DF_E_2046640,low_m4a,vcc2020,Task2-team13,0,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MF,F
TEM1,DF_E_2052610,low_m4a,vcc2020,Task1-team22,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,FM,E
LA_0022,DF_E_2137900,low_m4a,asvspoof,A18,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0043,DF_E_2203008,low_m4a,asvspoof,A16,0,notrim,progress,waveform_concatenation,-,-,-,-
VCC2TM2,DF_E_2380738,low_m4a,vcc2018,HUB-N09,0,notrim,eval,traditional_vocoder,HUB,N09,FM,-
VCC2TF2,DF_E_2240074,low_m4a,vcc2018,HUB-N16,0,notrim,eval,traditional_vocoder,HUB,N16,MF,-
TMF1,DF_E_2227128,low_m4a,vcc2020,Task2-team32,0,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MF,M
LA_0027,DF_E_2572615,low_m4a,asvspoof,A09,0,notrim,progress,traditional_vocoder,-,-,-,-
TFM1,DF_E_2136736,low_m4a,vcc2020,Task2-team24,0,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MM,F
VCC2TF2,DF_E_2420543,low_m4a,vcc2018,HUB-N09,0,notrim,eval,traditional_vocoder,HUB,N09,FF,-
TFF1,DF_E_2028588,low_m4a,vcc2020,Task2-team20,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MF,F
VCC2TF1,DF_E_2223562,low_m4a,vcc2018,HUB-N08,0,notrim,eval,traditional_vocoder,HUB,N08,FF,-
VCC2TM2,DF_E_2577215,low_m4a,vcc2018,HUB-D02,0,notrim,eval,traditional_vocoder,HUB,D02,FM,-
LA_0013,DF_E_2181324,low_m4a,asvspoof,A17,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TF2,DF_E_2347374,low_m4a,vcc2018,HUB-N08,0,notrim,eval,traditional_vocoder,HUB,N08,FF,-
TGM1,DF_E_2127787,low_m4a,vcc2020,Task2-team15,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MM,G
VCC2TM1,DF_E_2555577,low_m4a,vcc2018,HUB-N17,0,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MM,-
TMF1,DF_E_2504828,low_m4a,vcc2020,Task2-team16,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FF,M
LA_0046,DF_E_2544620,low_m4a,asvspoof,A09,0,notrim,progress,traditional_vocoder,-,-,-,-
VCC2TM1,DF_E_2284930,low_m4a,vcc2018,SPO-N05,0,notrim,eval,traditional_vocoder,SPO,N05,MM,-
TFM1,DF_E_2267171,low_m4a,vcc2020,Task2-team08,0,notrim,eval,traditional_vocoder,Task2,team08,MM,F
VCC2TF1,DF_E_2224485,low_m4a,vcc2018,HUB-N18,0,notrim,eval,traditional_vocoder,HUB,N18,MF,-
TGF1,DF_E_2251815,low_m4a,vcc2020,Task2-team30,0,notrim,eval,unknown,Task2,team30,MF,G
TGM1,DF_E_2288774,low_m4a,vcc2020,Task2-team07,0,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FM,G
LA_0021,DF_E_2538780,low_m4a,asvspoof,A09,0,notrim,progress,traditional_vocoder,-,-,-,-
TEF2,DF_E_2168768,low_m4a,vcc2020,Task1-team14,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E
TEM2,DF_E_2406420,low_m4a,vcc2020,Task1-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,FM,E
VCC2TM1,DF_E_2388921,low_m4a,vcc2018,SPO-N06,0,notrim,eval,traditional_vocoder,SPO,N06,FM,-
LA_0032,DF_E_2182187,low_m4a,asvspoof,A11,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0033,DF_E_2227645,low_m4a,asvspoof,A15,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
VCC2TM2,DF_E_2543030,low_m4a,vcc2018,SPO-N12,0,notrim,eval,traditional_vocoder,SPO,N12,MM,-
TGM1,DF_E_2076239,low_m4a,vcc2020,Task2-team15,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FM,G
LA_0024,DF_E_2572241,low_m4a,asvspoof,A10,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TGM1,DF_E_2139730,low_m4a,vcc2020,Task2-team25,0,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FM,G
LA_0002,DF_E_2492787,low_m4a,asvspoof,A10,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
TGF1,DF_E_2225453,low_m4a,vcc2020,Task2-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,G
TFM1,DF_E_2547910,low_m4a,vcc2020,Task2-team20,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FM,F
LA_0004,DF_E_2106383,low_m4a,asvspoof,A17,0,notrim,eval,traditional_vocoder,-,-,-,-
TFM1,DF_E_2075186,low_m4a,vcc2020,Task2-team19,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FM,F
TFM1,DF_E_2128027,low_m4a,vcc2020,Task2-team12,0,notrim,eval,traditional_vocoder,Task2,team12,MM,F
VCC2TM1,DF_E_2007151,low_m4a,vcc2018,HUB-N11,0,notrim,eval,traditional_vocoder,HUB,N11,MM,-
LA_0044,DF_E_2343970,low_m4a,asvspoof,A08,0,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
TGM1,DF_E_2245511,low_m4a,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FM,G
TEF1,DF_E_2574980,low_m4a,vcc2020,Task1-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MF,E
LA_0046,DF_E_2572110,low_m4a,asvspoof,A09,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM1,DF_E_2523444,low_m4a,vcc2018,SPO-N10,0,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MM,-
TFF1,DF_E_2302330,low_m4a,vcc2020,Task2-team23,0,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,F
TFF1,DF_E_2158714,low_m4a,vcc2020,Task2-team10,0,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MF,F
TGM1,DF_E_2481783,low_m4a,vcc2020,Task2-team05,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MM,G
TMM1,DF_E_2518753,low_m4a,vcc2020,Task2-team27,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,M
LA_0039,DF_E_2430146,low_m4a,asvspoof,A16,0,notrim,progress,waveform_concatenation,-,-,-,-
LA_0003,DF_E_2563379,low_m4a,asvspoof,A12,0,notrim,progress,neural_vocoder_autoregressive,-,-,-,-
VCC2TF2,DF_E_2580448,low_m4a,vcc2018,HUB-N13,0,notrim,eval,traditional_vocoder,HUB,N13,MF,-
